module_genes	seed	module_score	node_score	edge_score	n_edges	z_perm
CIITA CPNE1 PITPNM2 XPO1	PITPNM2	12.191376630040516	7.743028610643393	4.448348019397121	3	6.416744686676664
CCT8 WDR12 WDR92	CCT8	8.376880868021804	5.536570351711831	2.8403105163099713	2	4.415965724261987
AKAP11 ARNT POLR2E PPP1CA	AKAP11	8.647873282515079	4.3998053827464645	4.248067899768613	3	4.228596833684485
ATRIP KATNAL2 PEX14 TUBB4A	TUBB4A	7.24307448568195	5.216262082423205	2.0268124032587447	3	3.224367401933245
AGAP2 GFRA3 PLCG1 RAP1GAP RET	GFRA3	13.03728392192777	7.667731246689593	5.369552675238178	6	7.084221035946937
AGAP2 HLA-DRA PLCG1 RHOU SLC26A1	SLC26A1	13.18648903816093	9.920156517837952	3.266332520322976	4	6.975506002845964
CD3D VCAM1 VCP ZNF778	ZNF778	10.019718077923715	5.84486842018611	4.174849657737605	3	5.21919397818947
IL12RB1 IL21 JAK2 STAT3	IL21	12.430863754434995	9.18924498216103	3.241618772273965	4	6.917396578483538
ATP6V1C2 MRPL51 MRPS9 SKIV2L ZNF746	ATP6V1C2	12.858680674397775	8.407069433758705	4.45161124063907	4	6.71484899446187
HIST1H3E HIST1H3F IRF8 TOP1	IRF8	12.236278677051043	8.689028320003835	3.5472503570472087	3	6.826457084559887
RNF43 RSPO1	RSPO1	5.044751870631945	3.8238318161451255	1.22092005448682	1	2.4057957043196354
MRPL51 MRPS9	MRPS9	7.445942494361288	3.6301540698413883	3.8157884245199	1	3.6770153250507005
BAG6 JUP PTRH2 TRIM14	JUP	12.146726881037903	9.485166207396695	2.6615606736412087	3	6.318472035809029
LMAN2 PLXNB2 RGS14 RND1 SEMA4A	SEMA4A	10.986146969736147	7.746566355563258	3.2395806141728904	4	5.6292297632486585
ARID2 CPSF2 GFI1 RCOR1 SMARCA4	ARID2	11.989967364834996	8.47775855674093	3.512208808094065	4	6.297013280103184
C1orf186 JPH1	C1orf186	2.538324382583229	1.746889361728595	0.791435020854634	1	0.5291861420292013
CHEK2 MAPK1 MTMR3 RPTOR	MTMR3	11.906468646278203	7.151897599869111	4.754571046409093	3	6.52747315277234
ITPR2 ITPR3	ITPR3	6.4100629224217665	4.101875750967936	2.30818717145383	1	3.2580139431617714
CDK4 DDAH2	DDAH2	11.270990177679785	10.179133496587346	1.09185668109244	1	6.264939917598006
CDKL3 FZD9 MDFI	CDKL3	6.727962855577263	3.1282064011604453	3.5997564544168177	2	3.1409038902842266
ATXN1 GCM2 HSPA1A RBPMS UBE2E3	GCM2	12.198746893457772	7.561534932133972	4.6372119613238	4	6.234514468633069
DNAJA1 HSPA1L METTL21B	METTL21B	12.107302391666796	9.503598266774029	2.603704124892765	2	6.561089790868338
C11orf68 REL RNF213	RNF213	9.815567970991015	7.203734830077896	2.6118331409131175	2	5.453907088072038
HLA-A IFI16 NSA2 RPL5 ZNF646	ZNF646	11.802871353832932	9.675904396866667	2.1269669569662653	4	6.19769788724124
INO80E PLEKHF2 TIFA TNFAIP8	TNFAIP8	8.594044365696709	5.49035705599918	3.103687309697529	3	4.17847279198002
SYK TEC	SYK	8.59605143548913	5.68100543548913	2.915046	1	4.498474283839694
EIF2AK3 TMEM109 TMEM216	TMEM109	6.335445042411157	3.4492283558409453	2.8862166865702115	2	2.947672443221035
ACTBL2 DAXX HIST1H3A HIST1H4H SLC25A2	SLC25A2	9.812709327984464	7.318137805363602	2.4945715226208622	5	4.971764354841233
MED27 SOX5	MED27	5.063955998491741	3.513804236993611	1.55015176149813	1	2.27033440720011
EYA2 IDE	IDE	6.1745193301927905	4.43607806529058	1.73844126490221	1	3.1803654091102778
DBN1 KLHL10 MAPK11 TAB1	KLHL10	10.253164193523709	5.585625800804371	4.667538392719339	3	5.318415633672528
KIF11 LRG1	LRG1	6.323660839549421	5.239838679719061	1.08382215983036	1	3.1209846173218567
ALDH2 PDK1 SBF1 SIRT3	SIRT3	7.722900734488098	4.436829161588295	3.286071572899803	4	3.544701589242301
GBA3 KDM3B PLOD1 PRKCSH TCTN1	GBA3	8.943413775201558	5.5183770105006	3.4250367647009585	4	4.20550755836092
DAXX EAF2 GOLGA2 HIST1H4L SEC24C	HIST1H4L	11.943354199372457	8.221290482306296	3.7220637170661623	4	6.230814729638704
EGFR FCRL3 SUSD1 VARS	SUSD1	12.527487627251725	9.581738797280515	2.9457488299712105	3	6.799416879154679
ABCA2 CLTC DCAF8 MYC	ABCA2	11.073708312175608	7.347859343088411	3.725848969087198	3	5.828178015890884
CHEK2 CIITA EP400 MAPK1	EP400	12.11426720606822	9.25245030434071	2.8618169017275106	3	6.784681014918702
AGAP2 JAK1 PLCG1 SH3BP2	SH3BP2	13.345071813928316	9.298650880084116	4.046420933844201	3	7.532458894979352
AGAP2 CSK JAK1 PECAM1 PLCG1	PECAM1	12.978651289790488	9.202965852276217	3.7756854375142703	4	7.2831431609690735
BCL10 ELAVL1 FAM172A SLC30A7	FAM172A	10.896715875042808	8.677648183846944	2.219067691195864	3	5.731607413897703
ATF6B OS9 SETD2	OS9	12.115740124576364	10.391043422345591	1.724696702230773	2	6.532192869522738
L3MBTL3 SNRPB	L3MBTL3	2.928725714880727	1.7566741778051174	1.17205153707561	1	0.8348393414370252
CISD2 MPV17 NDUFA4 PVR	MPV17	8.770531709966342	6.227118854486109	2.543412855480232	3	4.242861008630245
ATF6B DEFB121 OS9 SETD2	DEFB121	12.539189161289851	10.242636328605675	2.296552832684177	3	6.950373318916086
AGAP2 PLCG1 ZP2 ZPBP	ZPBP	11.710159805746073	7.59003903141812	4.120120774327954	3	6.202255249617991
LTBR NFATC2IP RELL2 RHEB TRAF3	RELL2	11.08640649213324	7.25409733580316	3.83230915633008	4	5.641228655742992
KEAP1 RPS18 ZC3H18	ZC3H18	9.601518062236575	7.946716686764729	1.654801375471848	2	4.979780666783007
LSM2 SNRNP27 ZGPAT	SNRNP27	10.185448626623547	8.045571180996621	2.139877445626926	2	5.387591688136503
NAA50 TSGA10IP	TSGA10IP	6.621030646809567	5.931638395282512	0.689392251527055	1	3.4228583682564278
CFH ITGAM KLHL18	KLHL18	7.672742182275773	5.007741617120118	2.6650005651556548	2	3.8440693865317583
DCPS LSM2 XRCC6BP1	XRCC6BP1	9.117104625031907	7.312715303259556	1.8043893217723515	2	5.065538396915987
DAXX TCFL5 TOP1 TOP2B USF1	TCFL5	9.597654955442048	6.476333533572498	3.12132142186955	4	4.788780466141856
HAUS5 REST SPAG5 SPICE1	HAUS5	7.600989601144278	4.349972420442805	3.2510171807014725	3	3.763592451530346
CCDC107 GCC2 VPS52	CCDC107	7.260383964555373	5.261169887833238	1.9992140767221358	2	3.7445012180943227
CD40 GRB10 HSPA1L MAP3K14	GRB10	12.145233915504392	10.703758733253403	1.441475182250986	3	6.74160021418974
C2orf47 CHCHD2 REL SYPL1 TARS2	SYPL1	8.896815532627373	7.853170204099053	1.04364532852832	4	4.244994970986252
GRB2 JAK1 PIK3R2 SUV39H2	SUV39H2	11.470390307788374	8.949297200826262	2.5210931069621143	3	6.044442432505872
ACSL1 C15orf48 COX6A1 MCCC1	C15orf48	6.656068780483149	4.749846230947145	1.9062225495360037	3	2.971285790324383
COASY RPS6KB1	COASY	6.322414647336378	5.886460270116014	0.435954377220364	1	3.0542098226172505
CLTC DYRK1A HLA-DRA HSPA1A LATS2	DYRK1A	12.323114764655593	10.443279486930953	1.8798352777246405	4	6.741019251010381
ATP2A2 ITGB1 NDFIP1 UNK	ATP2A2	9.792766791008084	6.1620649231824505	3.6307018678256333	3	5.073858044679208
BAG6 FBXO7 ORC3 PARP10	PARP10	13.402888254822873	8.41275406606825	4.990134188754623	3	7.338743776697328
HMG20A HPCAL1 SLC34A1	HMG20A	7.602864474945393	5.288808240909117	2.3140562340362756	2	3.6994232425894777
RPL7 SRSF12	SRSF12	3.9582198878053254	1.7357728878053256	2.222447	1	1.5684718755853562
CAD TNFRSF1A	CAD	7.322905151336231	4.5074167108229615	2.81548844051327	1	3.785282762365177
BCAR1 CD2AP IL12B NCOR2	CD2AP	10.897672772163597	6.58170610771837	4.315966664445227	3	5.528949580357118
ATP1A4 HIST1H4A KAT5 KIAA0368 PTP4A3	PTP4A3	9.983166086593073	6.830765377678267	3.152400708914805	4	4.999684771063021
FAM117B IMMP1L KEAP1 STAT3	FAM117B	10.075463002930263	8.193234605847985	1.8822283970822773	3	5.2599399860537535
GOSR2 ITGB1 LMF2 TCTN2	GOSR2	8.686114305429506	6.30419601491651	2.3819182905129948	3	4.174334158338155
GRB2 JAK1 MYOZ1 PIK3R2	MYOZ1	12.470842211470647	9.416668330964521	3.0541738805061276	3	7.134982610891733
AGAP2 HLA-DRA JAK1 PLCB3 PLCG1 TRPC3	PLCB3	15.659972357096876	11.348533169393058	4.311439187703818	5	8.377974414553572
NSD1 PSMC3IP RXRA	NSD1	7.165306385498693	4.445935693196411	2.719370692302282	2	3.3175493032638186
HBS1L RPS18 TRMT112	HBS1L	9.627702634422034	6.342313003226632	3.2853896311954025	2	5.051151835038908
ABI1 HSPA1L LAT PIK3R1 RELA SFPQ	ABI1	13.207601137421602	8.364523570856916	4.843077566564685	5	6.938389439952237
CHEK2 HLA-DRA LCK MAPK1 TYROBP	TYROBP	14.468630934880803	9.869755252694599	4.598875682186205	4	8.017602772288217
FCRL3 SCNN1A TSG101	FCRL3	12.176024210547961	8.444909069741342	3.731115140806618	2	7.043362294677257
RNF114 UEVLD	UEVLD	4.893376076245418	3.930124178867399	0.963251897378019	1	2.176376721216271
CIITA IRF1 MAPK1	CIITA	11.202832476203868	9.677821041844945	1.5250114343589236	2	5.968775243645414
BAG6 LARP1 SEPT1 TRIM14	SEPT1	11.107807391159884	8.238116696692325	2.86969069446756	3	5.942372029758826
DSCC1 P4HA2 RAVER1	P4HA2	7.943274390639337	6.351130064533769	1.5921443261055672	2	3.987588540548308
BCL10 ELAVL1 MOB3B SLC30A7	MOB3B	11.107828821375232	8.655447143119314	2.452381678255919	3	5.950454673188154
DYNLRB1 KIF11 TCTEX1D2	TCTEX1D2	6.648107362792347	5.3155834305054	1.332523932286946	2	3.246398168978803
BAG6 HFE HLA-A HSPA5 TAB1	HFE	11.823767137141267	9.905056211874639	1.918710925266629	4	6.071992731851906
GRB2 JAK1 PIK3R2 SPHK1	SPHK1	12.393981108539055	9.25451167147894	3.1394694370601144	3	6.976970822756924
AKIRIN1 BCL10 ELAVL1 SLC30A7	AKIRIN1	10.908738891884454	8.50617486797125	2.402564023913204	3	5.531306236265671
CGB2 GBAS KPNB1 MTA2 NPEPPS	CGB2	10.577023250657183	9.519750976090819	1.0572722745663636	4	5.3508341743767485
EAF2 FOXK2 TEAD2	TEAD2	8.663338922035969	6.99509791030575	1.668241011730218	2	4.471335538540236
BAG6 ICAM5 KIF21B	ICAM5	12.442603536909866	9.91975364259766	2.522849894312205	2	6.884428754047907
CDH1 SPAG1	SPAG1	3.320395947818737	3.126577430004613	0.193818517814124	1	1.146845695425127
HIST1H3E HIST1H3G HIST1H4I PFKFB3	HIST1H4I	12.539516839588241	8.850861868723825	3.688654970864415	4	6.832517399264508
C3 CR1 RELA	CR1	8.817208984445529	7.003087426235744	1.814121558209785	2	4.385583752375597
HSCB TSFM	HSCB	7.663953835716675	6.111338157326835	1.55261567838984	1	3.92383693694897
HDAC1 RALBP1 SPI1 STAT1	RALBP1	10.79556963084123	6.831323398514044	3.9642462323271856	3	5.756045131468747
ATP1A2 ATP6V1A DOCK5 TRIM65	ATP6V1A	9.211583041713457	5.834033925710989	3.377549116002467	3	4.680938176837221
ARID5B CHORDC1 TOMM34	TOMM34	5.912672764016099	3.221708186732633	2.6909645772834656	2	2.5861488553887613
ILF3 KIAA0825	KIAA0825	4.107073797308531	4.0405579712549295	0.0665158260536018	1	1.580938958587539
FOXQ1 NSF	NSF	5.388566276325707	3.942393216616567	1.44617305970914	1	2.538218234307809
CDKN3 HIST1H3E HIST1H4H NCOA3 PHF1	CDKN3	12.551747952808906	9.121086848641657	3.4306611041672497	4	6.320478023276713
AGTRAP HIST1H4G	HIST1H4G	6.705413254171846	5.056054740640616	1.64935851353123	1	3.679561990107892
IL12A IL12B	IL12A	8.489281588016356	8.352682050112474	0.136599537903881	1	4.433960308114188
BOLA3 C14orf159	C14orf159	2.8878582983061767	2.54642165322417	0.341436645082007	1	0.8342826062763121
BAG6 CRY1 FBXO7 ORC3 XRCC5	CRY1	12.544493151123483	7.8458624383783295	4.698630712745153	5	6.487282220673711
FHOD3 HERC2	FHOD3	2.4952217592030257	1.442564032509726	1.0526577266933	1	0.5391815348312113
AGAP2 FCGR3A JAK1 PLCG1	FCGR3A	13.130689856485393	8.820583809150126	4.310106047335267	3	7.289708435945503
CDK4 ERCC3 MMS19	ERCC3	9.004913183839934	7.001236180092808	2.0036770037471245	2	4.596464711117835
BCL10 CARD11 USP18	USP18	8.201240319084636	6.556439318803095	1.644801000281542	2	4.117863656690498
LATS2 SIAH1 STAT3 UBE2D3	SIAH1	11.04714030779545	7.40834685834999	3.6387934494454606	3	6.233302115596325
DCUN1D5 DDIT4L OSGIN1	DDIT4L	5.3670676130060695	2.999073351378148	2.3679942616279215	2	2.1578539989255323
FZR1 KLC1 LRRC46 ORC3 SKP1	LRRC46	11.592595060580447	6.699844793197751	4.892750267382696	4	6.187962653243686
NGRN RPL7 TRA2A TUBG1	NGRN	9.982988026658631	4.611888187734402	5.37109983892423	3	4.942812440641514
ATF4 CREB3 SIDT2 TMPRSS12	TMPRSS12	7.929749365366996	4.71997578315326	3.2097735822137365	3	3.7762920730151106
CRHR1 UCN	CRHR1	4.086625349558587	3.436112758910569	0.650512590648018	1	1.7365289318761008
ADCK4 CD27 COQ7	COQ7	6.760423789285637	4.594119599022524	2.1663041902631126	2	3.2565304409978557
HIST1H2BG KIFC1	HIST1H2BG	10.046464030881975	8.485601776241765	1.56086225464021	1	5.529921480571397
DOC2A DOC2B	DOC2A	6.402958976110596	3.994974333656146	2.40798464245445	1	3.0545194246945933
ADD1 CPSF2 GFI1 RCOR1 SMARCA4	ADD1	12.000846870358181	8.06774893507322	3.93309793528496	4	6.274354330846096
GMDS NDUFA9 TIMMDC1	GMDS	6.699354242688905	5.698960967601599	1.0003932750873055	2	3.104308207092197
MAPK1 MPDU1 QRICH2 RING1 SNAI1	MPDU1	12.423732860480653	8.795383613020865	3.628349247459788	4	6.473082992281667
SLAMF7 TBC1D23	SLAMF7	5.263093319227143	4.369782119227143	0.8933112	1	2.42748286013853
GRB2 JAK1 PIK3R2 RNF10	RNF10	11.966934292902582	9.365777451731246	2.6011568411713393	3	6.568777665918223
CHEK2 MAPK1 RPTOR	RPTOR	11.737976843777599	7.060156797164547	4.677820046613051	2	6.689714150944111
CLIC1 SDF2L1 VWA1	VWA1	9.17553902386908	7.2524089284997855	1.923130095369294	2	4.906913674971499
CSK PAQR6 PIK3R2 RNF144A	PAQR6	8.92589974522015	6.312321051565511	2.6135786936546377	3	4.5418131475169154
HIST1H2AH HIST1H2AL HIST1H2BI HIST1H3E HIST1H3F PHF1	HIST1H2AH	13.69612049419543	11.07540566578679	2.620714828408642	7	7.132756155356016
GLB1 TRAPPC4	TRAPPC4	5.12657333082033	3.7343235275294595	1.39224980329087	1	2.31910943667948
CCNT1 MAPK1 MYB SUPT4H1	SUPT4H1	11.72996557263518	8.655213760023516	3.0747518126116664	3	6.497873012057846
CLTC DDAH2 FAM13B HIST1H1D VCAM1 YWHAE	FAM13B	13.456182033022879	9.942734132111601	3.5134479009112773	5	7.193774980878979
CD80 GRB2 JAK1 PIK3R2	CD80	12.114911190923088	9.710917569874836	2.4039936210482518	3	6.452151082963396
C1QL1 CBLN4 NKIRAS2	NKIRAS2	5.872950523810069	4.018481757165774	1.8544687666442952	2	2.523569181083895
ANKRD13B EGFR FCRL3 VARS	ANKRD13B	12.14762757643249	9.33071464869285	2.816912927739638	3	6.325987510863139
EIF2AK4 EIF2S1 MAST3	EIF2AK4	8.341662966501268	5.407234844033849	2.934428122467418	2	4.263826760363185
HDAC1 SPI1 STAT1 ZNF217	ZNF217	10.146653060102736	6.504977857969705	3.641675202133031	3	5.158687412240395
ADRA1A ARHGAP31 CDC42 GNB1 MTNR1A	ADRA1A	11.28534562503964	6.478566960903943	4.806778664135695	4	5.915547568366096
BCL10 CKB TAB1	CKB	10.19098313886266	7.919988299747375	2.2709948391152843	2	5.438082899596208
CD40 SLC39A7 YIPF2	YIPF2	10.728435339716517	10.131067314586558	0.5973680251299611	2	5.9843016036632575
GOLGB1 KISS1 MMP14	KISS1	6.517619177050302	4.810351557748935	1.7072676193013674	2	2.965407816806379
HIST1H2BI HIST1H3E HIST1H3F PFKFB3	HIST1H2BI	14.13700392563813	10.365398406566745	3.771605519071384	4	7.997037242199038
CIITA IKZF2 SIN3B	IKZF2	8.487787008758717	6.329004140122892	2.158782868635825	2	4.413254413177647
FCRL3 SCNN1A SCNN1D TSG101	SCNN1A	12.774145663995592	8.13052516524502	4.643620498750572	3	7.106070177949184
EFR3B GJB7 TEAD1 UBTD1	TEAD1	7.784139120888652	5.640853874715025	2.143285246173627	3	3.6676398147182154
LRRC4 TBCD	LRRC4	2.8919407722558566	1.6636639489800162	1.22827682327584	1	0.8770824482925584
CBX6 HIST1H1B HIST1H2BG PHC2	PHC2	10.035169273135061	6.321229416099235	3.7139398570358257	3	5.172901383179937
LRRN2 NEUROD4	NEUROD4	4.538910847704095	3.0002115881068647	1.53869925959723	1	2.018261215720052
BANF1 CXXC4 FOXL2 POP1 WDR46	CXXC4	8.4109503580227	6.807964142616917	1.6029862154057821	4	3.933460313382293
CLEC2D SLC22A18	CLEC2D	7.427462526970697	5.705307125374136	1.72215540159656	1	3.736502498574981
ADARB1 RRP9 ZNF346	RRP9	6.2219704687315724	4.132953159713009	2.0890173090185638	2	2.7892902716531647
ACTN1 BCAR1 EPN1 PKD1	PKD1	7.055764009956301	3.5174676180817857	3.538296391874515	4	3.440256352055844
CTSG ERBB2IP MYC SCO2 SELPLG SLC5A6	SELPLG	10.564702711231387	7.245815194083037	3.318887517148351	5	5.4418697012846415
EEF1B2 EWSR1 SMTN	EEF1B2	6.920068150618471	3.886190169473559	3.033877981144912	2	3.368403129491999
ATF4 CD40 FBXW11 MAP3K14 THRAP3	THRAP3	10.354311890618789	8.169363628240289	2.1849482623785	4	5.32878879084948
ANKRD10 DAXX HIST1H3A PHF1 POGZ VEZF1	ANKRD10	11.431617592315737	8.700696382047987	2.7309212102677503	5	5.599795067022245
MAF MAPK1 MYB	MAF	11.986922280622892	9.001860146880741	2.9850621337421512	2	6.824286918125952
EGFR PCDHGA3	PCDHGA3	4.442052472684413	4.303188584196601	0.138863888487812	1	1.8794469768617688
CLTC FAM83G HIST1H1D RASGRP3 VCAM1 YWHAQ	RASGRP3	12.108124018384604	8.118394639186619	3.9897293791979855	6	6.099815812221466
CCDC28B IFT81	CCDC28B	3.0399955542738644	2.9963466660315254	0.0436488882423388	1	0.8189174253180207
ARNT DDX6 SHMT1 TCEB2 TCEB3C TRIP11	TCEB3C	11.472709460990686	7.356825908471812	4.115883552518874	5	5.656504062228174
ESYT1 KCNC4 PLD6	ESYT1	6.810123099651895	4.859999499724009	1.950123599927886	2	3.1552725613593955
DDIT3 GIMAP6 JUND	GIMAP6	8.232262414668263	5.892764621170683	2.339497793497581	2	4.32017845830534
ATF4 DDIT3 FBXW11 FOSL1 JUND PIGX	PIGX	10.24912558346882	7.270720041959462	2.978405541509357	7	5.115436429270258
FAP PHB	FAP	5.292322483236424	3.8327696855712037	1.45955279766522	1	2.3881880267185704
ADAMTSL4 CHCHD2 KRTAP10-3 TSGA10 ZNF124	TSGA10	9.77183966087211	5.951490554817284	3.8203491060548247	4	4.77234313528472
ELAVL1 SACM1L SLC30A7 TOP1MT VEZT	TOP1MT	9.888849295145588	6.695431109770328	3.19341818537526	4	4.989349825504548
HSPA1L METTL21B RAB3A SEPT14 SEPT4 SNCA	SEPT14	13.113441122619232	11.438102376048404	1.6753387465708287	5	7.326355311211031
HHEX SOX8	SOX8	7.137968678116313	6.563560322398123	0.57440835571819	1	3.7315950305215257
CBX6 HIST1H1B IL12B NCOR2 NR2F1	NR2F1	12.231563254659747	7.527192376651931	4.704370878007815	4	6.371624150046276
HLA-A TAPBP	HLA-A	10.087693661549892	8.964703359826473	1.12299030172342	1	5.696461813298471
EIF3B EIF4E TRIM22	TRIM22	7.6675168929646205	4.937729027647939	2.7297878653166814	2	3.7585052405849613
C11orf68 CHCHD2 CINP REL	CINP	9.78172020589327	8.0489609938279	1.73275921206537	3	5.066360370222609
SIAH1 STAT3 UBE2D3	UBE2D3	9.830979058324509	7.61349997069809	2.21747908762642	2	5.535107158885358
CROCC DNM2 MYC STAT3	CROCC	11.879120770157877	8.711369887284265	3.1677508828736123	3	6.480545547653428
GRB2 PIK3R2 ROS1	ROS1	11.380445451418755	7.654517614147666	3.7259278372710893	2	6.357706577331047
NOP2 WDR46 ZC3HAV1	ZC3HAV1	9.380183340845011	6.239154540248626	3.1410288005963842	3	5.024008699478591
KEAP1 PIP5K1A PIP5KL1 ZC3H18	PIP5KL1	8.891927109759642	6.226968965007259	2.664958144752382	3	4.449850661184626
KPNB1 RPL34 RPS8 RRP1B	RPL34	11.216192785609396	7.40883111781077	3.807361667798625	4	6.048908095979523
CHEK2 MAPK1 MARK4 RPTOR TTBK2	TTBK2	11.850212705117759	6.845389205423229	5.00482349969453	4	6.120399733626211
CD6 GYG1 GYS1	GYS1	8.771024302696883	5.897249821339767	2.8737744813571156	2	4.683638506861745
BCAR1 IL36RN LCK MAPK1 SRC	IL36RN	11.757838090530448	6.549912001177088	5.207926089353362	5	6.563217269855798
ACSL1 C15orf48	ACSL1	4.557331711161297	3.9173368496770786	0.639994861484219	1	2.0981828052539715
CDC42EP1 CIITA XPO1	CDC42EP1	9.349934826018167	6.964315108257895	2.3856197177602723	2	5.100243668273389
GRB2 IL20RA JAK1 PIK3R2	IL20RA	12.93958987477911	9.42424775081691	3.5153421239622	3	7.2235456153359765
ATP1B1 BAG6 NDUFS3 TRIM14	NDUFS3	11.186926744067136	8.5563468218204	2.6305799222467354	3	5.901473249962201
CBLB HSPB9 USP12	USP12	7.040409929375308	5.568475934439383	1.4719339949359256	2	3.1536619081631536
GATAD2B USHBP1 ZBTB46	USHBP1	6.979384750302582	4.880419283883646	2.0989654664189366	2	3.2595655452150245
LYPLA2 PIH1D1 UBE2L3	UBE2L3	8.782945127712155	4.889963655406859	3.8929814723052965	2	4.620308245476717
KPNB1 RAPGEF3	RAPGEF3	7.468920799035906	6.103535955168396	1.36538484386751	1	3.913445481199276
CD3E PIK3R2	CD3E	9.317325062366825	7.536837706281134	1.78048735608569	1	4.865250890787526
EFTUD2 GRB2 IL31 JAK1	EFTUD2	11.880453428019162	7.5080351302291755	4.372418297789986	3	6.401430487575951
BAG6 FBXO7 ORC3 SMOC2	SMOC2	11.63395211453844	7.729874757228935	3.9040773573095042	3	5.83830992138326
BCLAF1 MAPK1 NCF4 PPHLN1 PRKCD STAT3	PPHLN1	12.395864591662743	10.257023381983155	2.138841209679588	7	6.590156720428764
HSPA1A MCL1	MCL1	8.439984291274284	7.605668448664681	0.834315842609603	1	4.615886251976135
GNAI2 GNAL GNB1 PLEC RINT1	GNAL	8.298527706297117	4.733120193985102	3.5654075123120146	5	3.9910255734819895
ATP6V0A1 ESR2 IRF2BP1 TMEM50B	TMEM50B	7.976395125963236	5.233701930141224	2.7426931958220115	3	3.847266916274096
ADAM11 C1QL1 CBLN4	ADAM11	5.46000528404776	3.7601150755430273	1.6998902085047332	2	2.2178745993490145
MYLPF UBXN2A	MYLPF	4.33299567236509	2.8835821984071806	1.44941347395791	1	1.7585473481588063
BCL2 KEAP1 MAPK3 SPNS1	SPNS1	10.125268157208357	8.09977688794537	2.0254912692629867	3	5.4222480719667665
BAG6 IP6K3 KIF21B	IP6K3	11.187541630137096	9.345486283914532	1.8420553462225644	2	5.797624857788795
CTBP2 MARK3	CTBP2	6.70383442780822	4.851621471877819	1.8522129559304	1	3.2351609367527114
APTX BAD HCLS1	APTX	6.967286868996167	5.410670758757057	1.5566161102391105	2	3.2230352661393673
BAG6 NDUFA12 NDUFA9 TRIM14	NDUFA12	10.937838126835885	8.930151288940385	2.0076868378954993	3	5.786768267485287
CNRIP1 PGLYRP1	PGLYRP1	5.596570104325544	5.242717790624162	0.353852313701381	1	2.6726453751759864
CLTC CYBA HSPA1L PSMC3 TNFRSF1A	CYBA	12.977381903014226	9.91146394302792	3.065917959986307	4	6.867046991976905
ACP2 SLC39A5	ACP2	6.2880334599952485	4.9389118349369685	1.34912162505828	1	3.221213773110129
SEZ6L2 TOX3	TOX3	4.883341142614941	4.814416852614941	0.06892429	1	2.1353564163825065
HSPA1A NDUFA4L2 SAE1 SUMO2	NDUFA4L2	10.95027567862667	8.6439262860396	2.3063493925870717	4	5.830931603754622
DCC MAPK1 MAZ RPL5	MAZ	11.56824978092706	8.490926468306837	3.077323312620223	3	6.16444544849007
